"country"	"country_code"	"1740-1745"	"1745-1750"	"1750-1755"	"1755-1760"	"1760-1765"	"1765-1770"	"1770-1775"	"1775-1780"	"1780-1785"	"1785-1790"	"1790-1795"	"1795-1800"	"1800-1805"	"1805-1810"	"1810-1815"	"1815-1820"	"1820-1825"	"1825-1830"	"1830-1835"	"1835-1840"	"1840-1845"	"1845-1850"	"1850-1855"	"1855-1860"	"1860-1865"	"1865-1870"	"1870-1875"	"1875-1880"	"1880-1885"	"1885-1890"	"1890-1895"	"1895-1900"	"1900-1905"	"1905-1910"	"1910-1915"	"1915-1920"	"1920-1925"	"1925-1930"	"1930-1935"	"1935-1940"	"1940-1945"	"1945-1950"	"Source"
"Argentina, Provinces (Juridicions): Cordoba"	3200151																																5.774902116	5.69289677	5.624627324	5.596401949	5.459712441	5.04290647	4.497025461	4.013585411	3.755713629	3.641433615	3.519681255	
"Argentina, Provinces (Juridicions): Corrientes"	3200152																																5.94796934	5.44339972	5.022906812	4.847343911	4.813528613	4.800475703	4.792226589	4.786926796	4.782790067	4.779339999	4.853150235	
"Argentina, Provinces (Juridicions): Entre Rios"	3200153																																4.355981456	3.986461073	3.678464615	3.54911689	3.542918727	3.571899823	3.610634785	3.645115677	3.663023798	3.669537088	3.730791162	
"Argentina, Provinces (Juridicions): Formosa"	3200154																																6.177573701	5.653526613	5.216731636	5.033293044	5.024502922	5.065603385	5.120536604	5.169436778	5.194833749	5.204070779	5.290940193	
"Argentina, Provinces (Juridicions): Jujuy"	3200155																																5.939974712	5.436083281	5.016088111	4.83970485	4.831252809	4.870772485	4.923592889	4.970612287	4.995032451	5.00391421	5.087442494	
"Argentina, Provinces (Juridicions): La Pampa"	3200156																																6.568506927	6.011296751	5.547351067	5.35974049	5.13371167	4.683416207	4.148411352	3.687014377	3.425243547	3.273019073	3.216908321	
"Argentina, Provinces (Juridicions): La Rioja"	3200157																																7.244554535	6.630840762	6.13225298	5.67785223	5.356233723	5.107951518	4.906124101	4.755349472	4.655307638	4.583727189	4.652415827	
"Argentina, Provinces (Juridicions): Mendoza"	3200158																																6.162218664	5.639474152	5.204209789	5.028110269	4.841320128	4.497774243	4.09919261	3.757846663	3.562693065	3.447827602	3.420758959	
"Argentina, Provinces (Juridicions): Misiones"	3200159																																5.67267585	5.191459534	4.790364146	4.621918132	4.613846433	4.651587723	4.702031209	4.746934734	4.770255991	4.778738071	4.852621994	
"Argentina, Provinces (Juridicions): Neuquen"	3200160																																6.294849198	5.760853563	5.315837913	5.130036351	5.094248978	5.080434835	5.07170464	5.066095769	5.06171779	5.058066516	5.136181295	
"Argentina, Provinces (Juridicions): Rio Negro"	3200161																																4.77469923	4.36965878	4.032110443	3.891178302	3.86403326	3.85355511	3.846933179	3.8426788	3.839358064	3.836588541	3.893506866	
"Argentina, Provinces (Juridicions): Salta"	3200162																																5.662775893	5.182399395	4.782004	4.613851957	4.605794345	4.643469769	4.69382522	4.73865038	4.761930937	4.770398214	4.850028511	
"Argentina, Provinces (Juridicions): San Juan"	3200163																																5.751588904	5.264349929	4.868511657	4.507754305	4.252415287	4.055299347	3.895064742	3.775361912	3.695936807	3.639107734	3.693640944	
"Argentina, Provinces (Juridicions): San Luis"	3200164																																5.276425493	4.828823319	4.455960963	4.302818158	4.235203965	4.173896149	4.121305655	4.081012132	4.054999815	4.036959487	4.100471129	
"Argentina, Provinces (Juridicions): Santa Cruz"	3200165																																7.164522037	6.55675156	6.050690141	5.845947505	5.628775387	5.229350731	4.765938599	4.369071709	4.142175792	4.008627117	3.977155677	
"Argentina, Provinces (Juridicions): Santa Fe"	3200166																																5.05974396	4.987894074	4.928079049	4.903349076	4.783587061	4.418397929	3.940118283	3.51654697	3.290609774	3.190482084	3.082330225	
"Argentina, Provinces (Juridicions): Santiago del Estero"	3200167																																6.306484653	5.771501975	5.325849757	5.142810547	5.061996771	4.988720497	4.925863332	4.877703744	4.846613325	4.825051179	4.900961509	
"Argentina, Provinces (Juridicions): Tierra del Fuego"	3200168																																3.801583816	3.4790933	3.210296391	3.097411104	3.092001798	3.117294391	3.151099449	3.181191863	3.196820769	3.202505095	3.245912618	
"Argentina, Provinces (Juridicions): Tucuman"	3200169																																6.522546566	5.969996834	5.521099389	5.111985201	4.822419889	4.598882025	4.417169165	4.281421062	4.191349613	4.126903026	4.188746006	
"Australia, States and Territories: Australian Capital Territory"	3600183																																										4.286450646	
"Australia, States and Territories: New South Wales"	3600185																																										2.9452151	
"Australia, States and Territories: Northern Territory"	3600186																																										4.170232647	
"Australia, States and Territories: Queensland"	3600187																																										3.393808691	
"Australia, States and Territories: South Australia"	3600188																																										3.235212462	
"Australia, States and Territories: Tasmania"	3600189																																										3.594512098	
"Australia, States and Territories: Victoria"	3600191																																										3.000659295	
"Australia, States and Territories: Western Australia"	3600192																																										3.501103243	
"Austria, States: Burgenland"	4000193																																										1.929224709	
"Austria, States: Carinthia"	4000194																																										2.195089598	
"Austria, States: Lower Austria"	4000195																																										2.004212241	
"Austria, States: Upper Austria"	4000196																																										2.120102065	
"Austria, States: Salzburg"	4000197																																										2.05193158	
"Austria, States: Styria"	4000198																																										2.031480435	
"Austria, States: Tyrol"	4000199																																										2.208723695	
"Austria, States: Vorarlberg"	4000200																																										2.249625985	
"Austria, States: Vienna"	4000201																																										1.247519865	
"Belgium, Regions: Reg. de Bruxelles-capitale"	5600333																																									1.776164655	2.153490157	
"Belgium, Regions: Region flamande"	5600334																																									1.992411062	2.415675595	
"Belgium, Regions: Region wallonne"	5600338																																									2.056761668	2.493696738	
"Brazil, States: Acre"	7600417																																									8.587779431	9.013991048	
"Brazil, States: Alagoas"	7600418																																									6.834058979	7.161840669	
"Brazil, States: Amapa"	7600419																																									7.455131995	7.818811195	
"Brazil, States: Amazonas"	7600420																																									7.867793883	8.258272606	
"Brazil, States: Bahia"	7600421																																									6.9835375	7.3206375	
"Brazil, States: Ceara"	7600422																																									8.189057955	7.978867045	
"Brazil, States: Distrito Federal"	7600423																																									6.568533479	6.791735019	
"Brazil, States: Espirito Santo"	7600424																																									7.074163158	7.142721053	
"Brazil, States: Goias"	7600425																																									6.430323214	6.659635459	
"Brazil, States: Maranhao"	7600426																																									6.692575266	6.802632713	
"Brazil, States: Mato Grosso"	7600427																																									6.6224625	6.9331625	
"Brazil, States: Mato Grosso do Sul"	7600428																																									6.185661782	6.475868803	
"Brazil, States: Minas Gerais"	7600429																																									7.63605	7.57105	
"Brazil, States: Para"	7600430																																									6.9846625	7.325391071	
"Brazil, States: Paraiba"	7600431																																									8.323088426	8.162018056	
"Brazil, States: Parana"	7600432																																									6.050125	6.200325	
"Brazil, States: Pernambuco"	7600433																																									6.834957311	7.109679953	
"Brazil, States: Piaui"	7600434																																									7.7011875	8.0360875	
"Brazil, States: Rio de Janeiro"	7600435																																									4.394175	4.380975	
"Brazil, States: Rio Grande do Norte"	7600436																																									8.3580375	8.3277375	
"Brazil, States: Rio Grande do Sul"	7600437																																									5.1364125	5.2073125	
"Brazil, States: Rondonia"	7600438																																									8.431637987	8.850100301	
"Brazil, States: Roraima"	7600439																																									7.867793883	8.258272606	
"Brazil, States: Santa Catarina"	7600440																																									7.88655	7.34275	
"Brazil, States: Sao Paulo"	7600441																																									4.8748875	4.6853875	
"Brazil, States: Sergipe"	7600442																																									6.9959625	7.3662625	
"Brazil, States: Tocantins"	7600443																																									6.604198694	6.814619121	
"Canada, Provinces-Territories: Alberta"	12400658																																					2.854444444	3.531	3.202	2.804	3.063	3.587	
"Canada, Provinces-Territories: British Columbia"	12400659																																					2.55	2.29	2.018	1.973	2.349	2.879	
"Canada, Provinces-Territories: Manitoba"	12400660																																					3.652222222	3.024	2.667	2.382	2.667	3.152	
"Canada, Provinces-Territories: New Brunswick"	12400661																																					4.138888889	3.834	3.775	3.54	3.818	4.531	
"Canada, Provinces-Territories: Newfoundland and Labrador"	12400662																																					3.725386173	3.450957726	3.397852221	3.186330294	3.436556233	4.078322758	
"Canada, Provinces-Territories: Nova Scotia"	12400664																																					3.453333333	3.217	3.229	2.911	3.149	3.712	
"Canada, Provinces-Territories: Ontario"	12400666																																					3.027777778	2.722	2.468	2.228	2.467	3.036	
"Canada, Provinces-Territories: Prince Edward Island"	12400667																																					3.52	3.213	3.496	3.309	3.606	4.363	
"Canada, Provinces-Territories: Quebec"	12400668																																						4.182222222	3.691	3.287	3.516	3.804	
"Canada, Provinces-Territories: Saskatchewan"	12400669																																					4.131111111	3.792	3.357	2.91	3.014	3.481	
"Canada, Provinces-Territories: Yukon"	12400670																																					3.757556675	3.374433249	2.973627204	2.90731738	3.461372796	4.242355164	
"China (UNPD Adjusted), Provinces: Anhui"	15600885																																										4.901965549	
"China (UNPD Adjusted), Provinces: Beijing"	15600886																																										5.990221162	
"China (UNPD Adjusted), Provinces: Chongqing"	15600887																																										6.536634146	
"China (UNPD Adjusted), Provinces: Fujian"	15600888																																										5.999851742	
"China (UNPD Adjusted), Provinces: Gansu"	15600889																																										6.433227871	
"China (UNPD Adjusted), Provinces: Guangdong"	15600890																																										5.06568542	
"China (UNPD Adjusted), Provinces: Guangxi"	15600891																																										5.576106194	
"China (UNPD Adjusted), Provinces: Guizhou"	15600892																																										6.308030323	
"China (UNPD Adjusted), Provinces: Hainan"	15600893																																										4.296720596	
"China (UNPD Adjusted), Provinces: Hebei"	15600894																																										5.672412	
"China (UNPD Adjusted), Provinces: Heilongjiang"	15600895																																										6.211724516	
"China (UNPD Adjusted), Provinces: Henan"	15600896																																										5.450908645	
"China (UNPD Adjusted), Provinces: Hubei"	15600897																																										6.057635226	
"China (UNPD Adjusted), Provinces: Hunan"	15600898																																										5.614628516	
"China (UNPD Adjusted), Provinces: Jiangsu"	15600899																																										5.691673162	
"China (UNPD Adjusted), Provinces: Jiangxi"	15600900																																										5.316080516	
"China (UNPD Adjusted), Provinces: Jilin"	15600901																																										6.625839484	
"China (UNPD Adjusted), Provinces: Liaoning"	15600902																																										7.068846194	
"China (UNPD Adjusted), Provinces: Inner Mongolia"	15600903																																										5.951698839	
"China (UNPD Adjusted), Provinces: Ningxia"	15600904																																										6.182832775	
"China (UNPD Adjusted), Provinces: Qinghai"	15600906																																										5.296819355	
"China (UNPD Adjusted), Provinces: Shaanxi"	15600907																																										5.768717807	
"China (UNPD Adjusted), Provinces: Shandong"	15600908																																										5.893915355	
"China (UNPD Adjusted), Provinces: Shanghai"	15600909																																										5.383494581	
"China (UNPD Adjusted), Provinces: Shanxi"	15600910																																										5.460539226	
"China (UNPD Adjusted), Provinces: Sichuan"	15600911																																										6.381	
"China (UNPD Adjusted), Provinces: Tianjin"	15600912																																										7.627419871	
"China (UNPD Adjusted), Provinces: Xinjiang"	15600913																																										4.314500129	
"China (UNPD Adjusted), Provinces: Tibet"	15600914																																										6.665631672	
"China (UNPD Adjusted), Provinces: Yunnan"	15600915																																										6.25987742	
"China (UNPD Adjusted), Provinces: Zhejiang"	15600916																																										5.749456645	
"China (UNPD Adjusted), Provinces: Shanghai_Total"	15601000																																										5.476	
"China (UNPD Adjusted), Provinces: Shanghai_Urban"	15601001																																										5.451	
"China (UNPD Adjusted), Provinces: Shanghai_Rural"	15601002																																										5.544	
"China (UNPD Adjusted), Districts: Shanghai_HP (Urban)"	15601010																																										5.451	
"China (UNPD Adjusted), Districts: Shanghai_LW (Urban)"	15601011																																										4.931857143	
"China (UNPD Adjusted), Districts: Shanghai_XH (Urban)"	15601012																																										4.201544828	
"China (UNPD Adjusted), Districts: Shanghai_CN (Urban)"	15601013																																										5.1192	
"China (UNPD Adjusted), Districts: Shanghai_JA (Urban)"	15601014																																										5.2614	
"China (UNPD Adjusted), Districts: Shanghai_PT (Urban)"	15601015																																										5.33822069	
"China (UNPD Adjusted), Districts: Shangha_ZB (Urban)"	15601016																																										5.148166667	
"China (UNPD Adjusted), Districts: Shanghai_HK (Urban)"	15601017																																										5.4036	
"China (UNPD Adjusted), Districts: Shanghai_YP (Rural)"	15601018																																										3.160430744	
"China (UNPD Adjusted), Districts: Shanghai_MH (Rural)"	15601019																																										5.441333333	
"China (UNPD Adjusted), Districts: Shanghai_BS (Rural)"	15601020																																										5.598891089	
"China (UNPD Adjusted), Districts: Shanghai_JD (Rural)"	15601021																																										5.22	
"China (UNPD Adjusted), Districts: Shanghai_PD (Rural)"	15601022																																										6.408	
"China (UNPD Adjusted), Districts: Shanghai_JS (Rural)"	15601023																																										5.04	
"China (UNPD Adjusted), Districts: Shanghai_SJ (Rural)"	15601024																																										5.139328467	
"China (UNPD Adjusted), Districts: Shanghai_QP (Rural)"	15601025																																										5.148	
"China (UNPD Adjusted), Districts: Shanghai_NH (Rural)"	15601026																																										6.156	
"China (UNPD Adjusted), Districts: Shanghai_FX (Rural)"	15601027																																										4.86	
"China (UNPD Adjusted), Districts: Shanghai_CM (Rural)"	15601028																																										6.93	
"China (UNPD Adjusted), Districts: Shanghai_NS (Rural)"	15601029																																										6.916277228	
"India, States: Andaman and Nicobar (Rural)"	35614622																												4.648030035	4.74215394	4.763653914	4.721518565	4.669727821	4.61887408	4.599997716	4.59983587	4.608762959	4.659293008	4.684779506	4.685018016	4.622528394	4.268818052	4.170756366	
"India, States: Andaman and Nicobar"	35614620																												4.306322855	4.393527094	4.413446463	4.374408761	4.326425494	4.279310345	4.261821707	4.261671759	4.269942559	4.316757812	4.340370631	4.340591606	4.282696006	3.954989232	3.864136704	
